Attempt,Algorithm,Length,Time
149,A*,21,0.00233
149,A*,22,0.0018
149,A*,23,0.00159
149,A*,24,0.00386
149,A*,25,0.00025
149,A*,26,0.00381
149,A*,27,0.0018
149,A*,28,0.00073
149,A*,29,0.00339
149,A*,30,0.02902
149,A*,31,0.00032
149,A*,32,0.00666
149,A*,33,0.00049
149,A*,34,0.00019
149,A*,35,0.00057
149,A*,36,0.00136
149,A*,37,0.00013
149,A*,38,0.00035
149,A*,39,0.00423
149,A*,40,5.00E-05
149,A*,41,0.00017
149,A*,42,0.00106
149,A*,43,0.00038
149,A*,44,0.00059
149,A*,45,0.01208
149,A*,46,0.00431
149,A*,47,0.00117
150,A*,3,0.00083
150,A*,4,0.00061
150,A*,5,0.00351
150,A*,6,0.00104
150,A*,7,0.00108
150,A*,8,0.00363
150,A*,9,0.00113
150,A*,10,0.0007
150,A*,11,0.00125
150,A*,12,0.00038
150,A*,13,0.00108
150,A*,14,0.01793
150,A*,15,0.00096
150,A*,16,0.0014
150,A*,17,0.00439
150,A*,18,0.00755
150,A*,19,0.00753
150,A*,20,0.00194
150,A*,21,0.00049
150,A*,22,0.00164
150,A*,23,0.01522
150,A*,24,0.00624
150,A*,25,0.00366
150,A*,26,0.00181
150,A*,27,0.00042
150,A*,28,0.0031
150,A*,29,0.00723
150,A*,30,0.00013
150,A*,31,0.00338
150,A*,32,0.00613
150,A*,33,0.00096
150,A*,34,0.00261
150,A*,35,0.00474
150,A*,36,0.00014
150,A*,37,0.00335
150,A*,38,0.00256
150,A*,39,0.00174
150,A*,40,0.00085
150,A*,41,0.0005
150,A*,42,0.00126
150,A*,43,0.00061
150,A*,44,0.00015
150,A*,45,0.00074
150,A*,46,0.0071
150,A*,47,0.00677
150,A*,48,0.00063
150,A*,49,0.0013
150,A*,50,0.00013
150,A*,51,0.00318
150,A*,52,0.00021
150,A*,53,0.00301
150,A*,54,0.00028
150,A*,55,0.00616
150,A*,56,0.00121
150,A*,57,0.03083
150,A*,58,0.00133
150,A*,59,3.00E-05
150,A*,60,0.00025
150,A*,61,0.00505
150,A*,62,0.0025
150,A*,63,0.00014
150,A*,64,0.00203
150,A*,65,0.00315
150,A*,66,0.01538
150,A*,67,0.00023
150,A*,68,0.00013
150,A*,69,0.00554
150,A*,70,0.00038
150,A*,71,0.00261
150,A*,72,0.00171
150,A*,73,0.00117
150,A*,74,0.00078
151,A*,3,0.00019
151,A*,4,0.00892
151,A*,5,0.00263
151,A*,6,0.00063
151,A*,7,0.00032
151,A*,8,0.0071
151,A*,9,7.00E-05
151,A*,10,0.0008
151,A*,11,0.00027
151,A*,12,0.00111
151,A*,13,0.00021
151,A*,14,0.00135
151,A*,15,0.00486
151,A*,16,0.00094
151,A*,17,0.0029
151,A*,18,0.00042
151,A*,19,0.00079
151,A*,20,0.00178
151,A*,21,0.0008
151,A*,22,0.00176
151,A*,23,0.00042
151,A*,24,0.00446
151,A*,25,0.00575
151,A*,26,0.00092
151,A*,27,0.00256
151,A*,28,0.00087
151,A*,29,0.00053
151,A*,30,0.00021
151,A*,31,0.00239
151,A*,32,0.0056
152,A*,3,0.00129
152,A*,4,0.0015
152,A*,5,0.00731
152,A*,6,0.00124
152,A*,7,0.02529
152,A*,8,0.01994
152,A*,9,0.00053
152,A*,10,0.00605
152,A*,11,0.00016
152,A*,12,3.00E-05
152,A*,13,0.002
152,A*,14,0.00148
152,A*,15,0.00291
152,A*,16,0.00316
152,A*,17,0.00086
152,A*,18,0.00032
152,A*,19,0.0122
152,A*,20,0.00416
152,A*,21,0.00101
152,A*,22,0.00047
152,A*,23,0.0018
152,A*,24,0.0041
152,A*,25,0.00153
152,A*,26,0.00159
152,A*,27,0.0021
152,A*,28,0.00633
152,A*,29,0.00383
152,A*,30,0.0011
152,A*,31,0.00228
152,A*,32,0.0077
152,A*,33,0.00467
152,A*,34,0.00704
152,A*,35,0.01183
152,A*,36,0.00703
152,A*,37,0.00339
152,A*,38,0.00198
152,A*,39,0.00068
152,A*,40,0.00012
152,A*,41,0.00256
152,A*,42,0.00433
152,A*,43,0.00066
152,A*,44,0.00016
152,A*,45,0.00053
152,A*,46,0.00211
152,A*,47,0.0009
152,A*,48,0.00019
152,A*,49,0.01724
152,A*,50,0.00102
152,A*,51,0.00058
152,A*,52,0.00071
152,A*,53,0.00197
152,A*,54,0.00025
152,A*,55,0.00018
152,A*,56,0.0013
152,A*,57,0.00346
152,A*,58,0.00189
152,A*,59,0.00022
152,A*,60,0.00227
152,A*,61,0.00218
153,A*,3,0.00012
153,A*,4,7.00E-05
153,A*,5,0.00131
153,A*,6,0.00265
153,A*,7,0.00755
153,A*,8,0.00031
153,A*,9,0.00338
153,A*,10,0.00129
153,A*,11,0.00014
153,A*,12,0.0175
153,A*,13,0.00213
153,A*,14,0.00082
153,A*,15,0.00026
153,A*,16,0.00335
153,A*,17,0.00078
153,A*,18,0.01415
153,A*,19,0.00183
153,A*,20,0.00207
153,A*,21,0.00176
153,A*,22,0.00326
153,A*,23,0.00576
153,A*,24,0.00416
153,A*,25,0.00056
153,A*,26,0.00442
153,A*,27,0.00836
153,A*,28,0.00855
153,A*,29,0.00479
153,A*,30,0.00139
153,A*,31,0.00376
153,A*,32,0.02431
153,A*,33,0.01905
153,A*,34,0.00919
153,A*,35,0.00395
153,A*,36,0.00042
153,A*,37,0.00757
153,A*,38,0.00341
153,A*,39,0.0011
153,A*,40,0.00143
153,A*,41,0.00037
154,A*,3,0.0001
154,A*,4,0.00247
154,A*,5,0.00135
154,A*,6,0.00077
154,A*,7,0.01103
154,A*,8,0.00095
154,A*,9,0.00069
154,A*,10,0.00343
154,A*,11,0.00448
154,A*,12,0.00567
154,A*,13,0.00033
154,A*,14,0.00011
154,A*,15,0.00179
154,A*,16,0.00143
154,A*,17,0.00066
154,A*,18,0.0003
154,A*,19,0.00201
154,A*,20,0.00026
154,A*,21,0.00288
154,A*,22,0.00418
154,A*,23,0.00024
154,A*,24,0.00096
154,A*,25,0.0016
154,A*,26,0.00396
154,A*,27,0.002
154,A*,28,0.00466
154,A*,29,0.00322
154,A*,30,0.00614
154,A*,31,0.00346
154,A*,32,0.00131
154,A*,33,0.00248
154,A*,34,0.00369
154,A*,35,0.00479
154,A*,36,0.00218
154,A*,37,0.0007
154,A*,38,0.00297
154,A*,39,0.0029
154,A*,40,0.00212
154,A*,41,0.00127
154,A*,42,0.00286
154,A*,43,3.00E-05
154,A*,44,0.00318
154,A*,45,0.0006
154,A*,46,0.00045
154,A*,47,0.00647
154,A*,48,0.00026
154,A*,49,0.02582
154,A*,50,0.00199
154,A*,51,0.00591
154,A*,52,0.0006
155,A*,3,6.00E-05
155,A*,4,0.00126
155,A*,5,0.00142
155,A*,6,0.00237
155,A*,7,0.00257
155,A*,8,0.00041
155,A*,9,0.00048
155,A*,10,0.00246
155,A*,11,0.00351
155,A*,12,0.00583
155,A*,13,0.00424
155,A*,14,0.00021
155,A*,15,0.00057
155,A*,16,0.00041
155,A*,17,0.00014
155,A*,18,0.00182
155,A*,19,0.00023
155,A*,20,0.00109
155,A*,21,0.00016
155,A*,22,0.00806
155,A*,23,0.00078
155,A*,24,0.00244
155,A*,25,0.00016
155,A*,26,0.00442
155,A*,27,0.00052
155,A*,28,0.00357
155,A*,29,0.00196
155,A*,30,0.00517
155,A*,31,0.00059
155,A*,32,0.00177
155,A*,33,0.01606
155,A*,34,0.00102
155,A*,35,0.00029
155,A*,36,0.00658
155,A*,37,0.00078
155,A*,38,0.0013
155,A*,39,0.00054
155,A*,40,0.00076
155,A*,41,0.00677
155,A*,42,0.0188
155,A*,43,0.01459
155,A*,44,0.00066
155,A*,45,0.00235
155,A*,46,0.0006
155,A*,47,0.00895
155,A*,48,0.00031
156,A*,3,0.00064
156,A*,4,0.00169
156,A*,5,0.00175
156,A*,6,0.00136
156,A*,7,0.00411
156,A*,8,0.00086
156,A*,9,0.00309
156,A*,10,0.00148
156,A*,11,0.00322
156,A*,12,0.00279
156,A*,13,0.00163
156,A*,14,0.00126
156,A*,15,0.0022
156,A*,16,0.00031
156,A*,17,0.00026
156,A*,18,0.00504
156,A*,19,0.00545
156,A*,20,0.0039
156,A*,21,0.00135
156,A*,22,0.00028
156,A*,23,0.00145
156,A*,24,0.006
156,A*,25,0.00032
156,A*,26,0.00657
156,A*,27,0.00801
156,A*,28,5.00E-05
156,A*,29,0.00059
156,A*,30,0.00574
156,A*,31,0.00155
156,A*,32,0.0018
156,A*,33,0.00997
156,A*,34,0.00235
156,A*,35,0.00122
156,A*,36,0.00044
156,A*,37,0.0037
156,A*,38,0.00517
156,A*,39,0.0005
156,A*,40,0.00093
157,A*,3,0.00028
157,A*,4,0.00035
157,A*,5,0.0004
157,A*,6,0.00061
157,A*,7,0.00217
157,A*,8,0.00682
157,A*,9,0.00238
157,A*,10,0.00086
157,A*,11,0.00045
157,A*,12,0.00797
157,A*,13,0.00138
157,A*,14,0.0003
157,A*,15,0.00485
157,A*,16,0.03112
157,A*,17,0.01107
157,A*,18,0.00796
157,A*,19,0.00271
157,A*,20,0.00353
157,A*,21,0.00049
157,A*,22,0.00122
157,A*,23,0.00308
157,A*,24,0.0081
157,A*,25,0.00231
157,A*,26,0.00053
157,A*,27,0.00173
157,A*,28,0.00026
157,A*,29,0.00312
157,A*,30,0.00018
157,A*,31,0.00742
157,A*,32,0.00087
157,A*,33,0.00335
157,A*,34,0.01257
157,A*,35,9.00E-05
157,A*,36,0.00884
157,A*,37,0.00808
157,A*,38,0.00442
157,A*,39,0.00817
157,A*,40,0.00382
157,A*,41,0.00012
157,A*,42,0.00366
157,A*,43,0.00106
157,A*,44,0.00404
157,A*,45,0.00437
157,A*,46,0.00204
157,A*,47,0.00013
157,A*,48,0.00761
157,A*,49,0.00225
158,A*,3,0.00082
158,A*,4,0.01384
158,A*,5,0.00403
158,A*,6,0.00605
158,A*,7,0.00337
158,A*,8,0.0008
158,A*,9,0.00057
158,A*,10,0.00097
158,A*,11,0.00184
158,A*,12,0.0019
158,A*,13,0.00107
158,A*,14,0.0017
158,A*,15,0.00727
158,A*,16,0.00214
158,A*,17,0.00202
158,A*,18,0.003
158,A*,19,0.00224
158,A*,20,0.00931
158,A*,21,0.00029
158,A*,22,0.00314
158,A*,23,0.00038
158,A*,24,0.00417
158,A*,25,0.00014
158,A*,26,0.00234
158,A*,27,0.0052
158,A*,28,0.00902
158,A*,29,0.00061
158,A*,30,0.0076
158,A*,31,0.00347
158,A*,32,0.00831
158,A*,33,0.00026
158,A*,34,0.00243
158,A*,35,0.00124
158,A*,36,0.00025
158,A*,37,0.00845
158,A*,38,0.00035
158,A*,39,0.00215
158,A*,40,3.00E-05
158,A*,41,0.00057
158,A*,42,0.0013
158,A*,43,0.01457
158,A*,44,0.0022
158,A*,45,0.01502
158,A*,46,0.00591
158,A*,47,0.00743
158,A*,48,0.02378
158,A*,49,0.00157
158,A*,50,0.00105
158,A*,51,0.012
158,A*,52,0.00435
158,A*,53,0.00049
159,A*,3,0.00037
159,A*,4,0.00199
159,A*,5,0.00572
159,A*,6,0.00075
159,A*,7,0.00235
159,A*,8,0.00077
159,A*,9,0.00089
159,A*,10,0.00945
159,A*,11,0.00676
159,A*,12,0.00123
159,A*,13,0.00039
159,A*,14,0.01637
159,A*,15,0.00327
159,A*,16,0.00095
159,A*,17,0.00087
159,A*,18,0.00097
159,A*,19,0.00761
159,A*,20,0.00102
159,A*,21,0.01373
159,A*,22,0.00162
159,A*,23,0.00089
159,A*,24,0.00235
159,A*,25,0.00551
159,A*,26,0.00067
159,A*,27,1.00E-05
159,A*,28,0.00788
159,A*,29,1.00E-05
159,A*,30,0.00128
159,A*,31,0.00365
159,A*,32,0.01127
159,A*,33,0.00093
159,A*,34,0.00186
159,A*,35,0.00163
159,A*,36,1.00E-05
159,A*,37,0.00344
159,A*,38,0.00157
159,A*,39,0.00137
159,A*,40,0.00127
159,A*,41,0.00037
159,A*,42,0.00124
159,A*,43,0.00956
159,A*,44,0.00322
159,A*,45,0.00635
159,A*,46,0.00204
159,A*,47,0.0041
159,A*,48,0.001
159,A*,49,0.00078
159,A*,50,0.00209
159,A*,51,0.00469
159,A*,52,0.00069
159,A*,53,0.01251
159,A*,54,0.01239
159,A*,55,0.00055
159,A*,56,0.00019
159,A*,57,0.00078
159,A*,58,0.01112
159,A*,59,0.01065
159,A*,60,0.00664
159,A*,61,0.002
159,A*,62,0.00134
159,A*,63,0.00318
159,A*,64,0.00176
159,A*,65,0.00016
159,A*,66,0.00428
159,A*,67,0.00105
159,A*,68,0.00037
159,A*,69,0.00635
159,A*,70,0.00591
159,A*,71,0.00056
159,A*,72,0.00074
159,A*,73,0.00621
159,A*,74,0.00475
159,A*,75,0.00383
160,A*,3,0.00023
160,A*,4,0.00058
160,A*,5,0.00027
160,A*,6,0.00157
160,A*,7,0.00041
160,A*,8,0.00352
160,A*,9,0.00889
160,A*,10,0.00296
160,A*,11,0.0007
160,A*,12,0.00017
160,A*,13,0.00052
160,A*,14,0.00349
160,A*,15,0.00237
160,A*,16,0.00735
160,A*,17,0.00194
160,A*,18,0.00351
160,A*,19,0.00134
160,A*,20,9.00E-05
160,A*,21,0.00086
160,A*,22,0.00102
160,A*,23,0.00028
160,A*,24,0.00114
160,A*,25,0.00274
160,A*,26,0.00504
160,A*,27,0.00161
160,A*,28,0.00195
160,A*,29,0.00028
160,A*,30,0.00013
160,A*,31,0.00806
160,A*,32,0.00286
160,A*,33,0.00619
160,A*,34,0.00392
160,A*,35,0.01273
160,A*,36,0.00178
160,A*,37,0.01181
160,A*,38,0.00292
160,A*,39,0.00125
160,A*,40,0.0022
160,A*,41,0.00226
160,A*,42,0.00048
160,A*,43,0.01328
160,A*,44,0.00058
161,A*,3,0.00029
161,A*,4,0.0017
161,A*,5,0.00142
161,A*,6,0.01073
161,A*,7,0.00348
161,A*,8,0.00011
161,A*,9,0.00028
161,A*,10,0.00282
161,A*,11,0.00763
161,A*,12,0.00803
161,A*,13,0.00311
161,A*,14,0.00417
161,A*,15,0.00089
161,A*,16,0.00078
161,A*,17,0.00268
161,A*,18,0.00439
161,A*,19,0.00081
161,A*,20,0.00122
161,A*,21,0.00038
161,A*,22,0.00291
161,A*,23,0.00602
161,A*,24,0.00146
161,A*,25,0.00757
161,A*,26,0.00042
161,A*,27,0.00223
161,A*,28,0.00065
161,A*,29,0.00635
161,A*,30,0.00192
161,A*,31,0.00208
161,A*,32,0.00231
161,A*,33,0.0052
161,A*,34,0.00235
161,A*,35,0.00295
161,A*,36,0.0004
161,A*,37,0.0003
161,A*,38,0.00173
161,A*,39,0.00756
161,A*,40,0.00083
161,A*,41,0.00431
161,A*,42,0.00046
161,A*,43,0.0058
161,A*,44,0.00187
161,A*,45,0.00096
161,A*,46,0.00172
161,A*,47,0.00073
161,A*,48,0.00073
161,A*,49,0.00032
162,A*,3,0.00028
162,A*,4,0.00049
162,A*,5,0.00479
162,A*,6,0.00573
162,A*,7,0.00245
162,A*,8,0.00034
162,A*,9,0.00195
162,A*,10,0.00698
162,A*,11,0.00031
162,A*,12,0.00046
162,A*,13,0.00338
162,A*,14,0.00062
162,A*,15,0.0023
162,A*,16,0.00377
162,A*,17,0.00279
162,A*,18,0.0011
162,A*,19,0.00625
162,A*,20,0.00118
162,A*,21,0.00301
162,A*,22,0.00291
162,A*,23,0.00719
162,A*,24,0.00012
162,A*,25,0.00488
162,A*,26,0.00041
162,A*,27,0.00116
162,A*,28,0.00373
162,A*,29,0.00058
162,A*,30,0.00573
162,A*,31,0.00029
162,A*,32,0.00383
162,A*,33,0.00043
162,A*,34,0.0001
162,A*,35,0.00016
162,A*,36,0.00241
162,A*,37,0.0009
162,A*,38,0.002
162,A*,39,0.00739
162,A*,40,0.00333
162,A*,41,0.00224
162,A*,42,0.01152
162,A*,43,0.00076
162,A*,44,0.00326
162,A*,45,0.00161
162,A*,46,0.00526
162,A*,47,0.00136
162,A*,48,0.0045
162,A*,49,0.00165
162,A*,50,0.00419
162,A*,51,0.00238
162,A*,52,0.00191
163,A*,3,0.00023
163,A*,4,0.00138
163,A*,5,0.00649
163,A*,6,0.00264
163,A*,7,0.00715
163,A*,8,0.0032
163,A*,9,0.00018
163,A*,10,2.00E-05
163,A*,11,0.00218
163,A*,12,3.00E-05
163,A*,13,0.00079
163,A*,14,0.00506
163,A*,15,0.00255
163,A*,16,0.00928
163,A*,17,0.0004
163,A*,18,0.00574
163,A*,19,0.005
163,A*,20,0.00151
163,A*,21,0.0021
163,A*,22,0.00146
163,A*,23,0.00152
163,A*,24,0.00598
163,A*,25,0.0053
163,A*,26,0.00183
163,A*,27,0.00061
163,A*,28,0.0002
163,A*,29,0.01495
163,A*,30,0.00063
163,A*,31,0.00033
163,A*,32,0.00017
164,A*,3,8.00E-05
164,A*,4,0.00293
164,A*,5,0.00173
164,A*,6,0.00215
164,A*,7,0.00107
164,A*,8,0.0006
164,A*,9,0.00031
164,A*,10,0.00078
164,A*,11,0.00015
164,A*,12,0.0004
164,A*,13,0.00268
164,A*,14,0.0027
164,A*,15,0.0028
164,A*,16,0.00447
164,A*,17,0.00457
164,A*,18,0.01233
164,A*,19,0.00063
164,A*,20,0.00614
164,A*,21,0.00055
164,A*,22,0.00134
164,A*,23,0.00032
164,A*,24,0.00061
164,A*,25,0.00104
164,A*,26,0.00697
164,A*,27,0.00104
164,A*,28,0.00507
164,A*,29,0.00618
164,A*,30,0.00059
164,A*,31,0.00139
164,A*,32,0.00467
164,A*,33,0.00021
164,A*,34,0.00018
164,A*,35,0.0036
164,A*,36,0.00281
164,A*,37,0.00038
164,A*,38,0.00013
165,A*,3,0.00064
165,A*,4,0.00095
165,A*,5,0.00394
165,A*,6,0.00421
165,A*,7,0.0003
165,A*,8,0.00184
165,A*,9,0.00128
165,A*,10,0.00354
165,A*,11,0.00136
165,A*,12,9.00E-05
165,A*,13,0.01369
165,A*,14,0.00111
165,A*,15,0.00134
165,A*,16,0.001
165,A*,17,0.00128
165,A*,18,0.00249
165,A*,19,0.00066
165,A*,20,0.00309
165,A*,21,0.00536
165,A*,22,0.00235
165,A*,23,0.00135
165,A*,24,0.00232
165,A*,25,0.00442
165,A*,26,0.00188
165,A*,27,0.00127
165,A*,28,0.0025
165,A*,29,0.00243
165,A*,30,0.00066
165,A*,31,0.00257
165,A*,32,0.00105
165,A*,33,0.00526
165,A*,34,0.00113
165,A*,35,0.0004
165,A*,36,0.00275
165,A*,37,0.00207
165,A*,38,0.00333
165,A*,39,0.00092
165,A*,40,0.00015
165,A*,41,0.00019
165,A*,42,0.00521
165,A*,43,0.00084
165,A*,44,0.00704
165,A*,45,0.00247
165,A*,46,0.00458
165,A*,47,0.00215
165,A*,48,0.0028
165,A*,49,0.00087
165,A*,50,0.00272
165,A*,51,0.00023
165,A*,52,0.00142
165,A*,53,0.0001
165,A*,54,0.00156
165,A*,55,0.00656
165,A*,56,0.00068
166,A*,3,0.00064
166,A*,4,0.00032
166,A*,5,0.00585
166,A*,6,0.00043
166,A*,7,0.00057
166,A*,8,0.00094
166,A*,9,0.00024
166,A*,10,0.00037
166,A*,11,0.0008
166,A*,12,0.00252
166,A*,13,0.00292
166,A*,14,0.00083
166,A*,15,0.00435
166,A*,16,0.00127
166,A*,17,0.00233
166,A*,18,0.00405
166,A*,19,0.00591
166,A*,20,0.00052
166,A*,21,0.00154
166,A*,22,0.0003
166,A*,23,0.00028
166,A*,24,0.00293
166,A*,25,0.00152
166,A*,26,0.00318
166,A*,27,0.00098
166,A*,28,0.00234
166,A*,29,0.00704
166,A*,30,0.00059
166,A*,31,0.00148
166,A*,32,0.00528
166,A*,33,0.011
166,A*,34,0.00137
166,A*,35,0.0001
166,A*,36,0.00479
166,A*,37,0.00043
166,A*,38,0.0017
166,A*,39,0.00523
166,A*,40,0.00616
166,A*,41,0.0004
166,A*,42,0.00086
166,A*,43,2.00E-05
166,A*,44,0.00137
166,A*,45,0.00623
166,A*,46,0.00377
166,A*,47,0.00086
166,A*,48,0.00448
166,A*,49,0.00036
166,A*,50,0.00249
166,A*,51,0.00012
166,A*,52,0.00098
166,A*,53,0.00114
166,A*,54,0.00382
166,A*,55,0.00298
167,A*,3,0.00035
167,A*,4,0.00267
167,A*,5,3.00E-05
167,A*,6,0.00122
167,A*,7,0.00027
167,A*,8,0.00129
167,A*,9,6.00E-05
167,A*,10,0.00089
167,A*,11,0.00132
167,A*,12,0.0002
167,A*,13,0.0046
167,A*,14,0.00151
167,A*,15,0.00388
167,A*,16,0.00174
167,A*,17,0.0008
167,A*,18,0.00062
167,A*,19,0.00155
167,A*,20,0.00037
167,A*,21,0.00563
167,A*,22,0.00521
167,A*,23,0.00438
167,A*,24,0.00618
167,A*,25,0.00167
167,A*,26,0.00329
167,A*,27,0.00322
167,A*,28,0.00192
167,A*,29,0.00287
167,A*,30,0.00032
167,A*,31,0.00024
167,A*,32,0.00015
167,A*,33,0.00729
167,A*,34,0.00703
167,A*,35,0.00379
167,A*,36,0.00099
167,A*,37,0.00266
167,A*,38,0.00304
167,A*,39,0.00041
167,A*,40,0.00159
167,A*,41,0.00123
167,A*,42,0.00413
167,A*,43,0.00019
167,A*,44,0.00377
167,A*,45,0.00695
167,A*,46,0.00064
167,A*,47,0.00143
167,A*,48,0.00657
167,A*,49,0.00186
167,A*,50,0.00031
167,A*,51,0.0099
167,A*,52,0.00347
167,A*,53,0.0015
167,A*,54,0.01244
167,A*,55,0.00071
167,A*,56,0.00081
167,A*,57,0.00936
168,A*,3,0.00113
168,A*,4,0.00082
168,A*,5,0.00299
168,A*,6,0.00036
168,A*,7,0.00033
168,A*,8,0.00226
168,A*,9,0.00034
168,A*,10,0.00053
168,A*,11,0.00191
168,A*,12,0.00103
168,A*,13,0.00027
168,A*,14,0.00196
168,A*,15,0.00073
168,A*,16,0.01285
168,A*,17,0.00016
168,A*,18,0.00091
168,A*,19,0.00521
168,A*,20,0.00307
168,A*,21,0.00094
168,A*,22,0.01023
168,A*,23,0.00044
168,A*,24,0.00011
168,A*,25,0.00148
168,A*,26,8.00E-05
168,A*,27,0.00077
168,A*,28,0.00086
168,A*,29,0.00157
168,A*,30,0.01428
168,A*,31,0.00058
168,A*,32,0.00294
168,A*,33,0.001
168,A*,34,2.00E-05
168,A*,35,0.00069
168,A*,36,0.00028
168,A*,37,2.00E-05
168,A*,38,0.00027
168,A*,39,0.00231
168,A*,40,0.00222
168,A*,41,0.00126
168,A*,42,0.00419
168,A*,43,6.00E-05
168,A*,44,0.00303
168,A*,45,0.00727
168,A*,46,0.00035
168,A*,47,0.00025
168,A*,48,0.00086
168,A*,49,0.00269
168,A*,50,0.00525
168,A*,51,3.00E-05
168,A*,52,0.00737
168,A*,53,0.00993
168,A*,54,0.00022
168,A*,55,0.00032
168,A*,56,0.00089
168,A*,57,0.00029
168,A*,58,0.01893
168,A*,59,0.00022
168,A*,60,0.00128
168,A*,61,0.00283
168,A*,62,0.0111
168,A*,63,0.0174
168,A*,64,0.00159
168,A*,65,0.02406
168,A*,66,0.00577
169,A*,3,0.00124
169,A*,4,0.00125
169,A*,5,0.00036
169,A*,6,0.00024
169,A*,7,0.00107
169,A*,8,0.00186
169,A*,9,0.00044
169,A*,10,0.00053
169,A*,11,0.00041
169,A*,12,0.00196
169,A*,13,0.00051
169,A*,14,0.00038
169,A*,15,0.00251
169,A*,16,0.00068
169,A*,17,0.00153
169,A*,18,0.00231
169,A*,19,0.00257
169,A*,20,0.00061
169,A*,21,0.00035
169,A*,22,0.00333
169,A*,23,0.00082
169,A*,24,0.00043
169,A*,25,0.00119
169,A*,26,0.0001
169,A*,27,0.00125
169,A*,28,0.00149
169,A*,29,0.00065
170,A*,3,0.00025
170,A*,4,0.00022
170,A*,5,0.0003
170,A*,6,0.00532
170,A*,7,0.00016
170,A*,8,0.00172
170,A*,9,0.00098
170,A*,10,0.00083
170,A*,11,0.00012
170,A*,12,0.00433
170,A*,13,0.00017
170,A*,14,0.00144
170,A*,15,0.00092
170,A*,16,0.00081
170,A*,17,0.00019
170,A*,18,0.00308
170,A*,19,0.00195
170,A*,20,0.00856
170,A*,21,0.01564
170,A*,22,0.00018
170,A*,23,0.00104
170,A*,24,0.00029
170,A*,25,0.0076
170,A*,26,0.00095
170,A*,27,0.00167
170,A*,28,0.00048
170,A*,29,0.00016
170,A*,30,0.0004
170,A*,31,0.00014
170,A*,32,0.00729
170,A*,33,0.00855
170,A*,34,0.00464
170,A*,35,0.00286
170,A*,36,0.00036
170,A*,37,0.00606
170,A*,38,0.00018
170,A*,39,0.00144
170,A*,40,0.00026
170,A*,41,0.00489
170,A*,42,6.00E-05
170,A*,43,0.00044
170,A*,44,0.01389
170,A*,45,0.00866
170,A*,46,0.00337
170,A*,47,0.00613
170,A*,48,0.00114
170,A*,49,0.00042
170,A*,50,0.00023
170,A*,51,0.00012
170,A*,52,5.00E-05
170,A*,53,0.00102
170,A*,54,0.00964
170,A*,55,0.0033
170,A*,56,0.0016
170,A*,57,0.00059
170,A*,58,0.00136
170,A*,59,0.00026
171,A*,3,0.00058
171,A*,4,0.00099
171,A*,5,0.01012
171,A*,6,0.00021
171,A*,7,0.0024
171,A*,8,0.01066
171,A*,9,0.00444
171,A*,10,0.00051
171,A*,11,0.00516
171,A*,12,0.00181
171,A*,13,0.00028
171,A*,14,0.00056
171,A*,15,0.00432
171,A*,16,0.0011
171,A*,17,5.00E-05
171,A*,18,0.0031
171,A*,19,0.00143
171,A*,20,0.00619
171,A*,21,0.0003
171,A*,22,0.00421
171,A*,23,0.0005
171,A*,24,0.00064
171,A*,25,0.00175
171,A*,26,0.00027
171,A*,27,0.0009
171,A*,28,0.0185
171,A*,29,0.00783
171,A*,30,0.00116
171,A*,31,0.00603
171,A*,32,0.00196
171,A*,33,0.00196
171,A*,34,0.00121
171,A*,35,0.00623
171,A*,36,0.00816
171,A*,37,0.00066
171,A*,38,0.00391
171,A*,39,0.00534
171,A*,40,0.00692
171,A*,41,0.00068
171,A*,42,0.0195
171,A*,43,0.00777
171,A*,44,0.00355
171,A*,45,0.00198
171,A*,46,0.00434
171,A*,47,0.00043
171,A*,48,0.00029
172,A*,3,0.00019
172,A*,4,0.00012
172,A*,5,0.00467
172,A*,6,0.0001
172,A*,7,0.00101
172,A*,8,0.00358
172,A*,9,0.00039
172,A*,10,0.00446
172,A*,11,0.00057
172,A*,12,0.00013
172,A*,13,0.00274
172,A*,14,0.00092
172,A*,15,0.0092
172,A*,16,0.00444
172,A*,17,0.00259
172,A*,18,0.00034
172,A*,19,0.00197
172,A*,20,0.00119
172,A*,21,0.00298
172,A*,22,0.0009
172,A*,23,0.00334
172,A*,24,0.0076
172,A*,25,0.00773
172,A*,26,0.00045
172,A*,27,0.00045
172,A*,28,0.00014
172,A*,29,0.0052
172,A*,30,0.00073
172,A*,31,0.00151
172,A*,32,0.00062
172,A*,33,0.00293
172,A*,34,0.00187
172,A*,35,0.003
172,A*,36,0.00086
172,A*,37,3.00E-05
172,A*,38,0.00654
172,A*,39,0.00013
172,A*,40,0.00015
172,A*,41,0.00024
172,A*,42,0.00059
172,A*,43,0.00453
172,A*,44,0.00314
172,A*,45,0.01051
172,A*,46,0.00392
172,A*,47,0.00139
172,A*,48,0.00062
172,A*,49,0.00121
172,A*,50,0.00476
172,A*,51,0.00265
172,A*,52,0.00146
172,A*,53,0.02268
172,A*,54,0.00417
172,A*,55,0.00033
172,A*,56,0.00308
172,A*,57,0.00204
172,A*,58,9.00E-05
172,A*,59,0.01146
172,A*,60,0.00556
172,A*,61,0.00124
172,A*,62,0.01829
172,A*,63,0.00024
172,A*,64,0.00664
172,A*,65,0.0001
173,A*,3,0.00025
173,A*,4,0.00018
173,A*,5,0.0002
173,A*,6,8.00E-05
173,A*,7,0.00207
