Attempt,Algorithm,Length,Time,,,,,,,,,,
129,BFS,51,0.00021,,,,,,,,,,
129,BFS,52,0.00066,,,,,,,,,,
130,BFS,3,5.00E-05,,,,,,,,,,
130,BFS,4,0.00057,,,,,,,,,,
130,BFS,5,0.00149,,,,,,,,,,
130,BFS,6,0.00147,,,,,,,,,,
130,BFS,7,0.00238,,,,,,,,,,
130,BFS,8,0.00086,,,,,,,,,,
130,BFS,9,0.0003,,,,,,,,,,
130,BFS,10,0.00184,,,,,,,,,,
130,BFS,11,0.00301,,,,,,,,,,
130,BFS,12,0.00082,,,,,,,,,,
130,BFS,13,0.00129,,,,,,,,,,
130,BFS,14,0.00022,,,,,,,,,,
130,BFS,15,0.00178,,,,,,,,,,
130,BFS,16,0.00168,,,,,,,,,,
130,BFS,17,3.00E-05,,,,,,,,,,
130,BFS,18,0.00011,,,,,,,,,,
130,BFS,19,0.0026,,,,,,,,,,
130,BFS,20,0.00043,,,,,,,,,,
130,BFS,21,0.00096,,,,,,,,,,
130,BFS,22,0.00049,,,,,,,,,,
130,BFS,23,0.0017,,,,,,,,,,
130,BFS,24,0.00322,,,,,,,,,,
130,BFS,25,0.00052,,,,,,,,,,
130,BFS,26,0.00013,,,,,,,,,,
130,BFS,27,0.00012,,,,,,,,,,
130,BFS,28,0.00239,,,,,,,,,,
130,BFS,29,0.00024,,,,,,,,,,
130,BFS,30,0.00442,,,,,,,,,,
130,BFS,31,0.00109,,,,,,,,,,
130,BFS,32,5.00E-05,,,,,,,,,,
131,BFS,3,0.00024,,,,,,,,,,
131,BFS,4,0.00263,,,,,,,,,,
131,BFS,5,0.00219,,,,,,,,,,
131,BFS,6,0.00109,,,,,,,,,,
131,BFS,7,0.00042,,,,,,,,,,
131,BFS,8,0.00032,,,,,,,,,,
131,BFS,9,5.00E-05,,,,,,,,,,
131,BFS,10,0.00105,,,,,,,,,,
131,BFS,11,0.00022,,,,,,,,,,
131,BFS,12,0.00075,,,,,,,,,,
131,BFS,13,0.00106,,,,,,,,,,
131,BFS,14,0.00017,,,,,,,,,,
131,BFS,15,0.00024,,,,,,,,,,
131,BFS,16,0.00025,,,,,,,,,,
131,BFS,17,5.00E-05,,,,,,,,,,
131,BFS,18,0.00069,,,,,,,,,,
132,BFS,3,6.00E-05,,,,,,,,,,
132,BFS,4,0.00257,,,,,,,,,,
132,BFS,5,0.00266,,,,,,,,,,
132,BFS,6,0.0018,,,,,,,,,,
132,BFS,7,0.00114,,,,,,,,,,
132,BFS,8,4.00E-05,,,,,,,,,,
132,BFS,9,3.00E-05,,,,,,,,,,
132,BFS,10,0.00133,,,,,,,,,,
132,BFS,11,0.00028,,,,,,,,,,
132,BFS,12,0.00351,,,,,,,,,,
132,BFS,13,0.00016,,,,,,,,,,
132,BFS,14,0.00162,,,,,,,,,,
132,BFS,15,0.00015,,,,,,,,,,
132,BFS,16,0.00146,,,,,,,,,,
132,BFS,17,0.0013,,,,,,,,,,
132,BFS,18,0.00141,,,,,,,,,,
132,BFS,19,0.00038,,,,,,,,,,
132,BFS,20,0.00077,,,,,,,,,,
132,BFS,21,0.00262,,,,,,,,,,
132,BFS,22,0.00049,,,,,,,,,,
132,BFS,23,0.00142,,,,,,,,,,
132,BFS,24,0.00127,,,,,,,,,,
132,BFS,25,0.00096,,,,,,,,,,
132,BFS,26,0.00029,,,,,,,,,,
132,BFS,27,0.00291,,,,,,,,,,
132,BFS,28,0.00094,,,,,,,,,,
132,BFS,29,0.00382,,,,,,,,,,
132,BFS,30,9.00E-05,,,,,,,,,,
132,BFS,31,0.0005,,,,,,,,,,
132,BFS,32,0.00155,,,,,,,,,,
132,BFS,33,0.00237,,,,,,,,,,
132,BFS,34,0.00082,,,,,,,,,,
132,BFS,35,0.0007,,,,,,,,,,
132,BFS,36,0.0066,,,,,,,,,,
132,BFS,37,0.00014,,,,,,,,,,
132,BFS,38,7.00E-05,,,,,,,,,,
132,BFS,39,0.00481,,,,,,,,,,
132,BFS,40,0.00016,,,,,,,,,,
132,BFS,41,0.00103,,,,,,,,,,
132,BFS,42,0.00137,,,,,,,,,,
132,BFS,43,0.00014,,,,,,,,,,
133,BFS,3,0.00016,,,,,,,,,,
133,BFS,4,0.00013,,,,,,,,,,
133,BFS,5,0.00027,,,,,,,,,,
133,BFS,6,0.00051,,,,,,,,,,
133,BFS,7,0.00071,,,,,,,,,,
133,BFS,8,0.00019,,,,,,,,,,
133,BFS,9,0.00016,,,,,,,,,,
133,BFS,10,0.00108,,,,,,,,,,
133,BFS,11,0.00042,,,,,,,,,,
133,BFS,12,0.00329,,,,,,,,,,
133,BFS,13,0.0009,,,,,,,,,,
133,BFS,14,0.0046,,,,,,,,,,
133,BFS,15,0.00285,,,,,,,,,,
133,BFS,16,0.00022,,,,,,,,,,
133,BFS,17,0.00114,,,,,,,,,,
133,BFS,18,0.00049,,,,,,,,,,
133,BFS,19,0.0015,,,,,,,,,,
133,BFS,20,0.00024,,,,,,,,,,
133,BFS,21,0.00087,,,,,,,,,,
133,BFS,22,0.00012,,,,,,,,,,
133,BFS,23,0.00212,,,,,,,,,,
133,BFS,24,0.00019,,,,,,,,,,
133,BFS,25,0.00053,,,,,,,,,,
133,BFS,26,0.00027,,,,,,,,,,
133,BFS,27,0.00083,,,,,,,,,,
133,BFS,28,0.00019,,,,,,,,,,
133,BFS,29,0.00057,,,,,,,,,,
133,BFS,30,9.00E-05,,,,,,,,,,
133,BFS,31,0.00011,,,,,,,,,,
133,BFS,32,0.00259,,,,,,,,,,
133,BFS,33,0.00098,,,,,,,,,,
133,BFS,34,0.00121,,,,,,,,,,
133,BFS,35,0.00286,,,,,,,,,,
133,BFS,36,0.00054,,,,,,,,,,
133,BFS,37,0.00193,,,,,,,,,,
133,BFS,38,0.00027,,,,,,,,,,
134,BFS,3,7.00E-05,,,,,,,,,,
134,BFS,4,0.00315,,,,,,,,,,
134,BFS,5,0.00095,,,,,,,,,,
134,BFS,6,0.0011,,,,,,,,,,
134,BFS,7,0.00024,,,,,,,,,,
134,BFS,8,0.00037,,,,,,,,,,
134,BFS,9,0.00252,,,,,,,,,,
134,BFS,10,0.0017,,,,,,,,,,
134,BFS,11,0.00192,,,,,,,,,,
134,BFS,12,0.00076,,,,,,,,,,
134,BFS,13,0.00156,,,,,,,,,,
134,BFS,14,0.00021,,,,,,,,,,
134,BFS,15,0.00286,,,,,,,,,,
134,BFS,16,0.00215,,,,,,,,,,
134,BFS,17,0.00097,,,,,,,,,,
134,BFS,18,0.00059,,,,,,,,,,
134,BFS,19,0.00099,,,,,,,,,,
134,BFS,20,0.00055,,,,,,,,,,
134,BFS,21,2.00E-05,,,,,,,,,,
134,BFS,22,0.00052,,,,,,,,,,
134,BFS,23,0.00071,,,,,,,,,,
134,BFS,24,0.00241,,,,,,,,,,
134,BFS,25,0.0001,,,,,,,,,,
134,BFS,26,0.00239,,,,,,,,,,
134,BFS,27,0.00094,,,,,,,,,,
134,BFS,28,0.00236,,,,,,,,,,
134,BFS,29,0.00332,,,,,,,,,,
135,BFS,3,0.00029,,,,,,,,,,
135,BFS,4,0.00031,,,,,,,,,,
135,BFS,5,0.00131,,,,,,,,,,
135,BFS,6,0.00179,,,,,,,,,,
135,BFS,7,0.00056,,,,,,,,,,
135,BFS,8,0.003,,,,,,,,,,
135,BFS,9,9.00E-05,,,,,,,,,,
135,BFS,10,0.00062,,,,,,,,,,
135,BFS,11,0.00091,,,,,,,,,,
135,BFS,12,0.00191,,,,,,,,,,
135,BFS,13,0.00117,,,,,,,,,,
135,BFS,14,0.0009,,,,,,,,,,
135,BFS,15,0.00168,,,,,,,,,,
135,BFS,16,0.00039,,,,,,,,,,
135,BFS,17,2.00E-05,,,,,,,,,,
135,BFS,18,0.00147,,,,,,,,,,
135,BFS,19,0.0001,,,,,,,,,,
135,BFS,20,0.00102,,,,,,,,,,
135,BFS,21,0.00191,,,,,,,,,,
135,BFS,22,8.00E-05,,,,,,,,,,
135,BFS,23,0.00109,,,,,,,,,,
135,BFS,24,0.00156,,,,,,,,,,
135,BFS,25,0.00053,,,,,,,,,,
135,BFS,26,0.00038,,,,,,,,,,
135,BFS,27,0.00071,,,,,,,,,,
135,BFS,28,0.00012,,,,,,,,,,
135,BFS,29,0.00347,,,,,,,,,,
135,BFS,30,0.00013,,,,,,,,,,
135,BFS,31,0.00079,,,,,,,,,,
135,BFS,32,0.00056,,,,,,,,,,
135,BFS,33,0.0027,,,,,,,,,,
135,BFS,34,0.00065,,,,,,,,,,
135,BFS,35,0.0005,,,,,,,,,,
135,BFS,36,0.00218,,,,,,,,,,
136,BFS,3,7.00E-05,,,,,,,,,,
136,BFS,4,0.00115,,,,,,,,,,
136,BFS,5,0.00034,,,,,,,,,,
136,BFS,6,0.00162,,,,,,,,,,
136,BFS,7,0.00059,,,,,,,,,,
136,BFS,8,0.00019,,,,,,,,,,
136,BFS,9,0.00062,,,,,,,,,,
136,BFS,10,0.00268,,,,,,,,,,
136,BFS,11,0.00101,,,,,,,,,,
136,BFS,12,0.00019,,,,,,,,,,
136,BFS,13,0.00119,,,,,,,,,,
136,BFS,14,0.00117,,,,,,,,,,
136,BFS,15,0.00322,,,,,,,,,,
136,BFS,16,0.00286,,,,,,,,,,
136,BFS,17,0.00018,,,,,,,,,,
136,BFS,18,0.00094,,,,,,,,,,
136,BFS,19,0.00076,,,,,,,,,,
136,BFS,20,0.00011,,,,,,,,,,
136,BFS,21,4.00E-05,,,,,,,,,,
136,BFS,22,0.00025,,,,,,,,,,
136,BFS,23,0.00051,,,,,,,,,,
136,BFS,24,0.00019,,,,,,,,,,
136,BFS,25,0.0018,,,,,,,,,,
136,BFS,26,7.00E-05,,,,,,,,,,
136,BFS,27,0.00264,,,,,,,,,,
136,BFS,28,0.00349,,,,,,,,,,
136,BFS,29,0.0003,,,,,,,,,,
136,BFS,30,0.00011,,,,,,,,,,
136,BFS,31,6.00E-05,,,,,,,,,,
136,BFS,32,5.00E-05,,,,,,,,,,
136,BFS,33,2.00E-05,,,,,,,,,,
136,BFS,34,0.0012,,,,,,,,,,
136,BFS,35,0.00058,,,,,,,,,,
136,BFS,36,4.00E-05,,,,,,,,,,
136,BFS,37,0.00104,,,,,,,,,,
136,BFS,38,0.00041,,,,,,,,,,
136,BFS,39,0.00023,,,,,,,,,,
136,BFS,40,0.00083,,,,,,,,,,
136,BFS,41,9.00E-05,,,,,,,,,,
136,BFS,42,0.00137,,,,,,,,,,
136,BFS,43,0.00134,,,,,,,,,,
136,BFS,44,0.0012,,,,,,,,,,
136,BFS,45,0.00164,,,,,,,,,,
136,BFS,46,0.0001,,,,,,,,,,
136,BFS,47,0.00125,,,,,,,,,,
136,BFS,48,0.00017,,,,,,,,,,
136,BFS,49,0.00459,,,,,,,,,,
137,BFS,3,0.00013,,,,,,,,,,
137,BFS,4,0.00018,,,,,,,,,,
137,BFS,5,0.00149,,,,,,,,,,
137,BFS,6,0.00119,,,,,,,,,,
137,BFS,7,0.00086,,,,,,,,,,
137,BFS,8,0.00189,,,,,,,,,,
137,BFS,9,0.00014,,,,,,,,,,
137,BFS,10,0.00044,,,,,,,,,,
137,BFS,11,0.00142,,,,,,,,,,
137,BFS,12,0.00052,,,,,,,,,,
137,BFS,13,2.00E-05,,,,,,,,,,
137,BFS,14,0.00234,,,,,,,,,,
137,BFS,15,0.00127,,,,,,,,,,
137,BFS,16,0.00161,,,,,,,,,,
137,BFS,17,8.00E-05,,,,,,,,,,
137,BFS,18,0.00031,,,,,,,,,,
137,BFS,19,0.00119,,,,,,,,,,
137,BFS,20,0.00051,,,,,,,,,,
137,BFS,21,0.00093,,,,,,,,,,
137,BFS,22,0.00047,,,,,,,,,,
137,BFS,23,0.00286,,,,,,,,,,
137,BFS,24,0.00234,,,,,,,,,,
137,BFS,25,0.0008,,,,,,,,,,
137,BFS,26,7.00E-05,,,,,,,,,,
137,BFS,27,0.00092,,,,,,,,,,
137,BFS,28,0.00011,,,,,,,,,,
137,BFS,29,0.00109,,,,,,,,,,
137,BFS,30,0.00038,,,,,,,,,,
137,BFS,31,0.00299,,,,,,,,,,
137,BFS,32,0.00106,,,,,,,,,,
137,BFS,33,0.00142,,,,,,,,,,
137,BFS,34,0.0019,,,,,,,,,,
137,BFS,35,7.00E-05,,,,,,,,,,
137,BFS,36,0.00087,,,,,,,,,,
137,BFS,37,0.00052,,,,,,,,,,
138,BFS,3,0.0002,,,,,,,,,,
138,BFS,4,0.00035,,,,,,,,,,
138,BFS,5,0.00514,,,,,,,,,,
138,BFS,6,0.00196,,,,,,,,,,
138,BFS,7,0.00355,,,,,,,,,,
138,BFS,8,0.00184,,,,,,,,,,
138,BFS,9,0.00053,,,,,,,,,,
138,BFS,10,0.00153,,,,,,,,,,
138,BFS,11,0.00496,,,,,,,,,,
138,BFS,12,0.00154,,,,,,,,,,
138,BFS,13,0.00181,,,,,,,,,,
138,BFS,14,0.00137,,,,,,,,,,
138,BFS,15,0.00106,,,,,,,,,,
138,BFS,16,0.00072,,,,,,,,,,
138,BFS,17,0.0014,,,,,,,,,,
138,BFS,18,0.00307,,,,,,,,,,
138,BFS,19,0.00025,,,,,,,,,,
138,BFS,20,0.00026,,,,,,,,,,
138,BFS,21,0.00064,,,,,,,,,,
138,BFS,22,8.00E-05,,,,,,,,,,
138,BFS,23,0.00414,,,,,,,,,,
138,BFS,24,0.00086,,,,,,,,,,
138,BFS,25,0.00212,,,,,,,,,,
138,BFS,26,0.00224,,,,,,,,,,
138,BFS,27,9.00E-05,,,,,,,,,,
138,BFS,28,0.00042,,,,,,,,,,
138,BFS,29,4.00E-05,,,,,,,,,,
139,BFS,3,9.00E-05,,,,,,,,,,
139,BFS,4,0.0002,,,,,,,,,,
139,BFS,5,0.00097,,,,,,,,,,
139,BFS,6,0.00036,,,,,,,,,,
139,BFS,7,0.00185,,,,,,,,,,
139,BFS,8,0.00123,,,,,,,,,,
139,BFS,9,0.00391,,,,,,,,,,
139,BFS,10,0.00034,,,,,,,,,,
139,BFS,11,0.00098,,,,,,,,,,
139,BFS,12,0.00047,,,,,,,,,,
139,BFS,13,0.0001,,,,,,,,,,
139,BFS,14,0.00092,,,,,,,,,,
139,BFS,15,0.00012,,,,,,,,,,
139,BFS,16,0.00019,,,,,,,,,,
139,BFS,17,0.00187,,,,,,,,,,
139,BFS,18,0.00017,,,,,,,,,,
139,BFS,19,0.00054,,,,,,,,,,
139,BFS,20,0.00325,,,,,,,,,,
139,BFS,21,0.00043,,,,,,,,,,
139,BFS,22,0.0009,,,,,,,,,,
139,BFS,23,0.00075,,,,,,,,,,
139,BFS,24,0.00039,,,,,,,,,,
139,BFS,25,1.00E-05,,,,,,,,,,
139,BFS,26,0.00049,,,,,,,,,,
139,BFS,27,0.00066,,,,,,,,,,
139,BFS,28,0.00106,,,,,,,,,,
139,BFS,29,0.00099,,,,,,,,,,
139,BFS,30,0.00072,,,,,,,,,,
139,BFS,31,0.00019,,,,,,,,,,
139,BFS,32,0.00469,,,,,,,,,,
139,BFS,33,0.00447,,,,,,,,,,
139,BFS,34,0.00035,,,,,,,,,,
139,BFS,35,7.00E-05,,,,,,,,,,
139,BFS,36,0.00169,,,,,,,,,,
140,BFS,3,0.0001,,,,,,,,,,
140,BFS,4,0.00033,,,,,,,,,,
140,BFS,5,2.00E-05,,,,,,,,,,
140,BFS,6,0.00163,,,,,,,,,,
140,BFS,7,0.00051,,,,,,,,,,
140,BFS,8,0.00067,,,,,,,,,,
140,BFS,9,0.00016,,,,,,,,,,
140,BFS,10,0.00257,,,,,,,,,,
140,BFS,11,0.00127,,,,,,,,,,
140,BFS,12,0.00038,,,,,,,,,,
140,BFS,13,0.00173,,,,,,,,,,
140,BFS,14,0.00329,,,,,,,,,,
140,BFS,15,0.00181,,,,,,,,,,
140,BFS,16,0.00051,,,,,,,,,,
140,BFS,17,0.00042,,,,,,,,,,
140,BFS,18,0.00324,,,,,,,,,,
140,BFS,19,0.0003,,,,,,,,,,
140,BFS,20,0.00209,,,,,,,,,,
140,BFS,21,0.00032,,,,,,,,,,
140,BFS,22,0.00246,,,,,,,,,,
140,BFS,23,0.00058,,,,,,,,,,
140,BFS,24,2.00E-05,,,,,,,,,,
140,BFS,25,4.00E-05,,,,,,,,,,
140,BFS,26,0.00213,,,,,,,,,,
140,BFS,27,0.00034,,,,,,,,,,
140,BFS,28,0.0006,,,,,,,,,,
140,BFS,29,9.00E-05,,,,,,,,,,
140,BFS,30,0.00251,,,,,,,,,,
140,BFS,31,0.00279,,,,,,,,,,
140,BFS,32,5.00E-05,,,,,,,,,,
140,BFS,33,0.00018,,,,,,,,,,
140,BFS,34,0.00034,,,,,,,,,,
140,BFS,35,0.00193,,,,,,,,,,
140,BFS,36,0.00232,,,,,,,,,,
140,BFS,37,0.0005,,,,,,,,,,
141,BFS,3,0.00012,,,,,,,,,,
141,BFS,4,0.00276,,,,,,,,,,
141,BFS,5,0.00162,,,,,,,,,,
141,BFS,6,0.0002,,,,,,,,,,
141,BFS,7,0.00093,,,,,,,,,,
141,BFS,8,0.00162,,,,,,,,,,
141,BFS,9,0.00135,,,,,,,,,,
141,BFS,10,0.00133,,,,,,,,,,
141,BFS,11,0.0015,,,,,,,,,,
141,BFS,12,0.0009,,,,,,,,,,
141,BFS,13,0.00266,,,,,,,,,,
141,BFS,14,0.00226,,,,,,,,,,
141,BFS,15,0.00181,,,,,,,,,,
141,BFS,16,0.00411,,,,,,,,,,
141,BFS,17,0.00394,,,,,,,,,,
141,BFS,18,0.00064,,,,,,,,,,
141,BFS,19,0.00054,,,,,,,,,,
141,BFS,20,0.00232,,,,,,,,,,
141,BFS,21,0.00333,,,,,,,,,,
141,BFS,22,0.00028,,,,,,,,,,
141,BFS,23,0.00232,,,,,,,,,,
142,BFS,3,0.00017,,,,,,,,,,
142,BFS,4,0.00131,,,,,,,,,,
142,BFS,5,0.00325,,,,,,,,,,
142,BFS,6,0.00024,,,,,,,,,,
142,BFS,7,0.0009,,,,,,,,,,
142,BFS,8,0.00317,,,,,,,,,,
142,BFS,9,0.00271,,,,,,,,,,
142,BFS,10,0.00062,,,,,,,,,,
142,BFS,11,0.00294,,,,,,,,,,
142,BFS,12,0.00185,,,,,,,,,,
142,BFS,13,9.00E-05,,,,,,,,,,
142,BFS,14,0.00182,,,,,,,,,,
142,BFS,15,0.00152,,,,,,,,,,
142,BFS,16,0.00055,,,,,,,,,,
142,BFS,17,0.00197,,,,,,,,,,
142,BFS,18,0.0003,,,,,,,,,,
142,BFS,19,0.00353,,,,,,,,,,
142,BFS,20,0.00226,,,,,,,,,,
142,BFS,21,0.00238,,,,,,,,,,
142,BFS,22,2.00E-05,,,,,,,,,,
142,BFS,23,0.00011,,,,,,,,,,
142,BFS,24,0.00011,,,,,,,,,,
142,BFS,25,0.00192,,,,,,,,,,
142,BFS,26,0.00024,,,,,,,,,,
142,BFS,27,0.00298,,,,,,,,,,
142,BFS,28,0.00186,,,,,,,,,,
142,BFS,29,0.00693,,,,,,,,,,
142,BFS,30,0.00073,,,,,,,,,,
142,BFS,31,0.00015,,,,,,,,,,
142,BFS,32,0.00016,,,,,,,,,,
142,BFS,33,0.00236,,,,,,,,,,
142,BFS,34,0.00027,,,,,,,,,,
142,BFS,35,0.00092,,,,,,,,,,
142,BFS,36,0.00107,,,,,,,,,,
142,BFS,37,0.00101,,,,,,,,,,
142,BFS,38,0.00194,,,,,,,,,,
142,BFS,39,0.00065,,,,,,,,,,
142,BFS,40,0.00017,,,,,,,,,,
142,BFS,41,0.00362,,,,,,,,,,
142,BFS,42,0.00034,,,,,,,,,,
142,BFS,43,0.00058,,,,,,,,,,
142,BFS,44,0.0019,,,,,,,,,,
143,BFS,3,7.00E-05,,,,,,,,,,
143,BFS,4,0.00326,,,,,,,,,,
143,BFS,5,0.00047,,,,,,,,,,
143,BFS,6,0.0046,,,,,,,,,,
143,BFS,7,0.00203,,,,,,,,,,
143,BFS,8,0.00056,,,,,,,,,,
143,BFS,9,0.00215,,,,,,,,,,
143,BFS,10,0.00211,,,,,,,,,,
143,BFS,11,8.00E-05,,,,,,,,,,
143,BFS,12,6.00E-05,,,,,,,,,,
143,BFS,13,0.00229,,,,,,,,,,
143,BFS,14,0.0027,,,,,,,,,,
143,BFS,15,0.00028,,,,,,,,,,
143,BFS,16,0.00044,,,,,,,,,,
143,BFS,17,0.00244,,,,,,,,,,
143,BFS,18,0.00283,,,,,,,,,,
143,BFS,19,0.00019,,,,,,,,,,
143,BFS,20,0.00093,,,,,,,,,,
143,BFS,21,0.00017,,,,,,,,,,
143,BFS,22,0.00256,,,,,,,,,,
143,BFS,23,0.00483,,,,,,,,,,
143,BFS,24,0.00013,,,,,,,,,,
143,BFS,25,0.00028,,,,,,,,,,
143,BFS,26,0.00099,,,,,,,,,,
143,BFS,27,0.00137,,,,,,,,,,
143,BFS,28,0.00085,,,,,,,,,,
143,BFS,29,5.00E-05,,,,,,,,,,
143,BFS,30,0.00072,,,,,,,,,,
143,BFS,31,4.00E-05,,,,,,,,,,
143,BFS,32,0.00033,,,,,,,,,,
143,BFS,33,0.00022,,,,,,,,,,
143,BFS,34,0.00062,,,,,,,,,,
143,BFS,35,0.00461,,,,,,,,,,
143,BFS,36,0.00039,,,,,,,,,,
143,BFS,37,0.00014,,,,,,,,,,
143,BFS,38,0.00108,,,,,,,,,,
144,BFS,3,5.00E-05,,,,,,,,,,
144,BFS,4,0.0032,,,,,,,,,,
144,BFS,5,0.00085,,,,,,,,,,
144,BFS,6,0.00054,,,,,,,,,,
144,BFS,7,0.00217,,,,,,,,,,
144,BFS,8,0.00069,,,,,,,,,,
144,BFS,9,0.00145,,,,,,,,,,
144,BFS,10,0.00041,,,,,,,,,,
144,BFS,11,0.00013,,,,,,,,,,
144,BFS,12,0.00092,,,,,,,,,,
144,BFS,13,0.00109,,,,,,,,,,
144,BFS,14,0.00157,,,,,,,,,,
144,BFS,15,0.0001,,,,,,,,,,
144,BFS,16,0.00296,,,,,,,,,,
144,BFS,17,0.00053,,,,,,,,,,
144,BFS,18,0.00027,,,,,,,,,,
144,BFS,19,0.00123,,,,,,,,,,
144,BFS,20,0.00015,,,,,,,,,,
144,BFS,21,0.0001,,,,,,,,,,
144,BFS,22,0.00025,,,,,,,,,,
144,BFS,23,0.00074,,,,,,,,,,
144,BFS,24,0.0003,,,,,,,,,,
144,BFS,25,0.0007,,,,,,,,,,
144,BFS,26,0.00146,,,,,,,,,,
144,BFS,27,0.00184,,,,,,,,,,
144,BFS,28,0.0011,,,,,,,,,,
144,BFS,29,0.0003,,,,,,,,,,
144,BFS,30,0.00116,,,,,,,,,,
144,BFS,31,0.00159,,,,,,,,,,
144,BFS,32,0.00038,,,,,,,,,,
144,BFS,33,0.0024,,,,,,,,,,
144,BFS,34,0.0002,,,,,,,,,,
144,BFS,35,0.00025,,,,,,,,,,
144,BFS,36,0.00028,,,,,,,,,,
144,BFS,37,0.00036,,,,,,,,,,
144,BFS,38,5.00E-05,,,,,,,,,,
144,BFS,39,0.001,,,,,,,,,,
144,BFS,40,0.00041,,,,,,,,,,
144,BFS,41,0.00254,,,,,,,,,,
144,BFS,42,7.00E-05,,,,,,,,,,
145,BFS,3,0.00023,,,,,,,,,,
145,BFS,4,0.00017,,,,,,,,,,
145,BFS,5,0.00068,,,,,,,,,,
145,BFS,6,0.0001,,,,,,,,,,
145,BFS,7,0.00118,,,,,,,,,,
145,BFS,8,0.00016,,,,,,,,,,
145,BFS,9,0.0002,,,,,,,,,,
145,BFS,10,0.0003,,,,,,,,,,
145,BFS,11,0.00067,,,,,,,,,,
145,BFS,12,0.00249,,,,,,,,,,
145,BFS,13,0.00178,,,,,,,,,,
145,BFS,14,0.00027,,,,,,,,,,
145,BFS,15,0.00437,,,,,,,,,,
145,BFS,16,0.00185,,,,,,,,,,
145,BFS,17,0.00181,,,,,,,,,,
145,BFS,18,0.00268,,,,,,,,,,
145,BFS,19,0.00077,,,,,,,,,,
145,BFS,20,0.00031,,,,,,,,,,
145,BFS,21,0.00061,,,,,,,,,,
145,BFS,22,0.00486,,,,,,,,,,
145,BFS,23,0.00044,,,,,,,,,,
145,BFS,24,0.00013,,,,,,,,,,
145,BFS,25,0.00234,,,,,,,,,,
145,BFS,26,0.00027,,,,,,,,,,
145,BFS,27,0.00189,,,,,,,,,,
145,BFS,28,0.00024,,,,,,,,,,
145,BFS,29,0.00017,,,,,,,,,,
145,BFS,30,0.00013,,,,,,,,,,
145,BFS,31,0.00163,,,,,,,,,,
145,BFS,32,0.00014,,,,,,,,,,
145,BFS,33,0.00089,,,,,,,,,,
145,BFS,34,0.00135,,,,,,,,,,
145,BFS,35,0.00046,,,,,,,,,,
145,BFS,36,0.00012,,,,,,,,,,
145,BFS,37,0.00047,,,,,,,,,,
145,BFS,38,0.00011,,,,,,,,,,
145,BFS,39,0.00106,,,,,,,,,,
145,BFS,40,0.00311,,,,,,,,,,
145,BFS,41,0.00011,,,,,,,,,,
145,BFS,42,0.00025,,,,,,,,,,
145,BFS,43,0.00252,,,,,,,,,,
145,BFS,44,0.00203,,,,,,,,,,
146,BFS,3,0.00017,,,,,,,,,,
146,BFS,4,0.00095,,,,,,,,,,
146,BFS,5,0.00073,,,,,,,,,,
146,BFS,6,0.00308,,,,,,,,,,
146,BFS,7,0.00062,,,,,,,,,,
146,BFS,8,0.00013,,,,,,,,,,
146,BFS,9,0.00139,,,,,,,,,,
146,BFS,10,4.00E-05,,,,,,,,,,
146,BFS,11,2.00E-05,,,,,,,,,,
146,BFS,12,0.00198,,,,,,,,,,
146,BFS,13,0.0002,,,,,,,,,,
146,BFS,14,0.00078,,,,,,,,,,
146,BFS,15,5.00E-05,,,,,,,,,,
146,BFS,16,0.00102,,,,,,,,,,
146,BFS,17,3.00E-05,,,,,,,,,,
146,BFS,18,0.00124,,,,,,,,,,
146,BFS,19,0.00192,,,,,,,,,,
146,BFS,20,0.00104,,,,,,,,,,
146,BFS,21,0.00052,,,,,,,,,,
146,BFS,22,0.00143,,,,,,,,,,
146,BFS,23,0.00015,,,,,,,,,,
146,BFS,24,1.00E-05,,,,,,,,,,
146,BFS,25,0.00058,,,,,,,,,,
146,BFS,26,0.00148,,,,,,,,,,
146,BFS,27,0.00231,,,,,,,,,,
146,BFS,28,8.00E-05,,,,,,,,,,
146,BFS,29,0.00123,,,,,,,,,,
147,BFS,3,0.0001,,,,,,,,,,
147,BFS,4,0.00366,,,,,,,,,,
147,BFS,5,5.00E-05,,,,,,,,,,
147,BFS,6,0.00016,,,,,,,,,,
147,BFS,7,0.00079,,,,,,,,,,
147,BFS,8,0.00139,,,,,,,,,,
147,BFS,9,0.00152,,,,,,,,,,
147,BFS,10,0.00067,,,,,,,,,,
147,BFS,11,0.00275,,,,,,,,,,
147,BFS,12,0.00103,,,,,,,,,,
147,BFS,13,0.00067,,,,,,,,,,
147,BFS,14,0.00119,,,,,,,,,,
147,BFS,15,0.00056,,,,,,,,,,
147,BFS,16,0.00024,,,,,,,,,,
147,BFS,17,0.00098,,,,,,,,,,
147,BFS,18,0.00141,,,,,,,,,,
147,BFS,19,0.00269,,,,,,,,,,
147,BFS,20,0.00218,,,,,,,,,,
147,BFS,21,0.00231,,,,,,,,,,
147,BFS,22,0.00078,,,,,,,,,,
147,BFS,23,0.00245,,,,,,,,,,
147,BFS,24,0.00034,,,,,,,,,,
147,BFS,25,0.00028,,,,,,,,,,
147,BFS,26,0.00197,,,,,,,,,,
147,BFS,27,5.00E-05,,,,,,,,,,
147,BFS,28,3.00E-05,,,,,,,,,,
147,BFS,29,0.00293,,,,,,,,,,
147,BFS,30,0.00066,,,,,,,,,,
147,BFS,31,0.00364,,,,,,,,,,
147,BFS,32,4.00E-05,,,,,,,,,,
